"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"377",-61471531404,50,15,0.343,18.5,7.2,"01",16,35.25,"Buena"
"378",-61471527804,47,17,0.079,18.27,9.4,"01",17,39.5,"Buena"
"379",-61471524204,42,19,0.027,17.25,8.3,"01",18,41.5,"Buena"
"380",-61471520604,37,21,0.002,15.67,7.2,"01",19,42,"Buena"
"381",-61471517004,22,24,0.001,14.16,4,"01",20,40.375,"Buena"
"382",-61471513404,14,27,0.001,13.68,3.1,"01",21,37.25,"Buena"
"383",-61471509804,5,30,0.001,12.65,3.7,"01",22,32.875,"Buena"
"384",-61471506204,4,30,0.001,12.2,3.7,"01",23,27.625,"Buena"
"385",-61471502604,3,34,0.001,11.01,2.9,"01",0,21.75,"Buena"
"386",-61471499004,4,36,0.001,10.13,2.9,"01",1,16.375,"Buena"
"387",-61471495404,3,35,0.001,10.08,2.9,"01",2,11.5,"Buena"
"388",-61471491804,3,34,0.001,9.77,3.4,"01",3,7.25,"Buena"
"389",-61471488204,3,32,0.001,9.55,2.7,"01",4,4.875,"Buena"
"390",-61471484604,6,32,0,9.45,2.8,"01",5,3.875,"Buena"
"391",-61471481004,8,31,0,9.44,3.6,"01",6,4.25,"Buena"
"392",-61471477404,5,29,0.001,9.52,3.6,"01",7,4.375,"Buena"
"393",-61471473804,4,27,0.006,10.02,4,"01",8,4.5,"Buena"
"394",-61471470204,6,22,0.039,12.92,5.5,"01",9,4.75,"Buena"
"395",-61471466604,10,16,0.194,16.14,6.5,"01",10,5.625,"Buena"
"396",-61471463004,18,12,0.51,19.4,5,"01",11,7.5,"Buena"
"397",-61471459404,21,11,0.629,20.68,5.6,"01",12,9.75,"Buena"
"398",-61471455804,32,9,0.681,21.47,8.9,"01",13,13,"Buena"
"399",-61471452204,46,9,0.681,21.88,9.7,"01",14,17.75,"Buena"
"400",-61471448604,53,11,0.61,22.42,11.5,"01",15,23.75,"Aceptable"
"401",-61471445004,66,11,0.356,22.79,12.4,"01",16,31.5,"Aceptable"
"402",-61471441404,69,12,0.076,22.71,11.5,"01",17,39.375,"Aceptable"
"403",-61471437804,61,14,0.031,21.41,11.4,"01",18,45.75,"Aceptable"
"404",-61471434204,37,18,0.002,19.41,9.9,"01",19,48.125,"Buena"
"405",-61471430604,16,18,0,18,6.2,"01",20,47.5,"Buena"
"406",-61471427004,25,18,0,17.23,5.8,"01",21,46.625,"Buena"
"407",-61471423404,21,24,0,15.52,3.6,"01",22,43.5,"Buena"
"408",-61471419804,7,27,0.001,14.04,3.3,"01",23,37.75,"Buena"
"409",-61471416204,7,35,0.001,12.82,3.3,"01",0,30.375,"Buena"
"410",-61471412604,9,52,0.001,12,3.4,"01",1,22.875,"Buena"
"411",-61471409004,12,59,0.001,11.28,2.2,"01",2,16.75,"Buena"
"412",-61471405404,10,62,0.001,10.55,2.6,"01",3,13.375,"Buena"
"413",-61471401804,3,62,0.001,10.16,1.8,"01",4,11.75,"Buena"
"414",-61471398204,3,60,0.001,9.67,2.5,"01",5,9,"Buena"
"415",-61471394604,3,49,0.001,9.5,2.7,"01",6,6.75,"Buena"
"418",-61471383804,5,38,0.04,13.2,2.7,"01",9,6,"Buena"
"419",-61471380204,9,26,0.205,16.95,4.1,"01",10,5.5,"Buena"
"420",-61471376604,12,23,0.468,18.64,6,"01",11,5.83333333333333,"Buena"
"421",-61471373004,17,22,0.579,19.93,7.1,"01",12,8.16666666666667,"Buena"
"422",-61471369404,31,19,0.641,21.03,6.4,"01",13,12.8333333333333,"Buena"
"423",-61471365804,44,17,0.628,22.97,6.4,"01",14,19.6666666666667,"Buena"
"424",-61471362204,62,17,0.56,24.32,8.4,"01",15,25.7142857142857,"Aceptable"
"425",-61471358604,70,18,0.346,25.07,9.7,"01",16,31.25,"Aceptable"
"426",-61471355004,68,20,0.083,25.28,8.5,"01",17,39.125,"Aceptable"
"427",-61471351404,54,22,0.032,24.15,7.8,"01",18,44.75,"Aceptable"
"428",-61471347804,28,25,0.002,21.55,4.7,"01",19,46.75,"Buena"
"429",-61471344204,4,28,0,19.42,3.2,"01",20,45.125,"Buena"
"430",-61471340604,8,29,0.001,18.78,3.5,"01",21,42.25,"Buena"
"431",-61471337004,4,31,0.001,18.06,4.1,"01",22,37.25,"Buena"
"432",-61471333404,3,33,0,17.16,3.2,"01",23,29.875,"Buena"
"433",-61471329804,3,33,0,16.58,3.6,"01",0,21.5,"Buena"
"434",-61471326204,3,33,0,16.07,3.1,"01",1,13.375,"Buena"
"435",-61471322604,5,32,0,16.09,3.4,"01",2,7.25,"Buena"
"436",-61471319004,3,33,0,15.05,2.8,"01",3,4.125,"Buena"
"437",-61471315404,6,35,0,14.82,3.2,"01",4,4.375,"Buena"
"438",-61471311804,5,33,0,14.84,2.5,"01",5,4,"Buena"
"439",-61471308204,16,30,0,15.44,3.8,"01",6,5.5,"Buena"
"440",-61471304604,6,31,0,14.64,2.9,"01",7,5.875,"Buena"
"441",-61471301004,3,34,0.006,14.2,3.8,"01",8,5.875,"Buena"
"442",-61471297404,5,30,0.04,17.11,4.2,"01",9,6.125,"Buena"
"443",-61471293804,12,21,0.201,22.45,9.5,"01",10,7,"Buena"
"444",-61471290204,30,16,0.495,26.83,13.5,"01",11,10.375,"Buena"
"445",-61471286604,32,15,0.611,27.73,11.8,"01",12,13.625,"Buena"
"446",-61471283004,32,14,0.678,28.24,14.3,"01",13,17,"Buena"
"447",-61471279404,35,12,0.69,28.88,14.3,"01",14,19.375,"Buena"
"448",-61471275804,34,12,0.617,29.3,14.5,"01",15,22.875,"Buena"
"449",-61471272204,33,11,0.396,29.97,11.1,"01",16,26.625,"Buena"
"450",-61471268604,33,9,0.075,30.2,7.3,"01",17,30.125,"Buena"
"451",-61471265004,36,11,0.028,28.94,7,"01",18,33.125,"Buena"
"452",-61471261404,34,20,0.002,25.94,8.7,"01",19,33.625,"Buena"
"453",-61471257804,45,22,0,24.65,8.6,"01",20,35.25,"Buena"
"454",-61471254204,37,25,0,23.16,4.9,"01",21,35.875,"Buena"
"455",-61471250604,30,28,0,22.38,4.6,"01",22,35.25,"Buena"
"456",-61471247004,20,32,0,20.56,2.8,"01",23,33.5,"Buena"
"457",-61471243404,16,31,0,20.89,5.4,"01",0,31.375,"Buena"
"458",-61471239804,26,31,0,19.89,4,"01",1,30.5,"Buena"
"459",-61471236204,13,34,0,18.98,3.4,"01",2,27.625,"Buena"
"460",-61471232604,13,35,0.001,18.43,2.6,"01",3,25,"Buena"
"461",-61471229004,22,36,0,17.9,2.5,"01",4,22.125,"Buena"
"462",-61471225404,25,38,0,16.52,9.4,"01",5,20.625,"Buena"
"463",-61471221804,28,40,0,14.77,11.4,"01",6,20.375,"Buena"
"464",-61471218204,28,40,0,13.83,13,"01",7,21.375,"Buena"
"465",-61471214604,21,42,0.007,12.15,11.8,"01",8,22,"Buena"
"466",-61471211004,18,42,0.066,10.57,13.1,"01",9,21,"Buena"
"467",-61471207404,19,40,0.107,9.82,12.4,"01",10,21.75,"Buena"
"468",-61471203804,23,39,0.298,10.04,13.8,"01",11,23,"Buena"
"469",-61471200204,24,36,0.389,10.79,12.5,"01",12,23.25,"Buena"
"470",-61471196604,25,34,0.504,11.21,11.4,"01",13,23.25,"Buena"
"471",-61471193004,27,33,0.361,11.72,9.1,"01",14,23.125,"Buena"
"472",-61471189404,25,32,0.355,11.8,12.1,"01",15,22.75,"Buena"
"473",-61471185804,21,31,0.26,11.12,12.3,"01",16,22.75,"Buena"
"474",-61471182204,17,33,0.109,9.78,11.2,"01",17,22.625,"Buena"
"475",-61471178604,14,34,0.04,8.24,12.5,"01",18,22,"Buena"
"476",-61471175004,11,36,0.003,7.12,10.7,"01",19,20.5,"Buena"
"477",-61471171404,12,37,0,6.63,10.5,"01",20,19,"Buena"
"478",-61471167804,13,37,0,6.11,11,"01",21,17.5,"Buena"
"479",-61471164204,12,36,0,5.48,9.5,"01",22,15.625,"Buena"
"480",-61471160604,12,37,0,5.04,8,"01",23,14,"Buena"
"481",-61471157004,11,37,0,4.87,7.6,"01",0,12.75,"Buena"
"482",-61471153404,17,38,0,4.58,8,"01",1,12.75,"Buena"
"483",-61471149804,19,47,0,3.92,9.1,"01",2,13.375,"Buena"
"484",-61471146204,11,62,0,2.88,5.6,"01",3,13.375,"Buena"
"485",-61471142604,6,67,0,2.71,3.3,"01",4,12.625,"Buena"
"486",-61471139004,10,76,0,2.41,7.6,"01",5,12.25,"Buena"
"487",-61471135404,12,82,0,1.78,6,"01",6,12.25,"Buena"
"488",-61471131804,3,82,0,1.65,6.6,"01",7,11.125,"Buena"
"489",-61471128204,4,80,0.001,1.52,6.3,"01",8,10.25,"Buena"
"490",-61471124604,3,79,0.01,1.87,6.4,"01",9,8.5,"Buena"
"491",-61471121004,4,79,0.04,1.78,7.3,"01",10,6.625,"Buena"
"492",-61471117404,6,76,0.076,2.08,6.4,"01",11,6,"Buena"
"493",-61471113804,8,73,0.18,3.21,4.5,"01",12,6.25,"Buena"
"494",-61471110204,9,69,0.232,4.48,4.7,"01",13,6.125,"Buena"
"495",-61471106604,12,64,0.484,6.52,5.3,"01",14,6.125,"Buena"
"496",-61471103004,10,62,0.206,6.74,5.6,"01",15,7,"Buena"
"497",-61471099404,10,59,0.266,7.19,8.2,"01",16,7.75,"Buena"
"498",-61471095804,9,57,0.14,7.73,7.5,"01",17,8.5,"Buena"
"499",-61471092204,5,59,0.044,7.17,8,"01",18,8.625,"Buena"
"500",-61471088604,3,64,0.002,6.5,8.3,"01",19,8.25,"Buena"
"501",-61471085004,3,72,0,5.53,7.4,"01",20,7.625,"Buena"
"502",-61471081404,3,76,0,4.78,6.1,"01",21,6.875,"Buena"
"505",-61471070604,4,79,0,4.46,5.8,"01",0,4.5,"Buena"
"506",-61471067004,4,77,0,4.72,6.5,"01",1,3.66666666666667,"Buena"
"507",-61471063404,8,76,0,4.58,7.4,"01",2,4.16666666666667,"Buena"
"508",-61471059804,10,72,0,4.6,7.6,"01",3,5.33333333333333,"Buena"
"509",-61471056204,12,73,0,4.53,7.4,"01",4,6.83333333333333,"Buena"
"510",-61471052604,19,68,0,4.38,6.9,"01",5,9.5,"Buena"
"511",-61471049004,19,64,0,4.34,6,"01",6,10.8571428571429,"Buena"
"512",-61471045404,10,63,0,4.45,4.1,"01",7,10.75,"Buena"
"513",-61471041804,4,64,0.003,4.55,5,"01",8,10.75,"Buena"
"514",-61471038204,5,65,0.024,4.56,6.4,"01",9,10.875,"Buena"
"515",-61471034604,6,70,0.056,4.37,5.5,"01",10,10.625,"Buena"
"516",-61471031004,6,77,0.095,4.19,4.8,"01",11,10.125,"Buena"
"517",-61471027404,6,81,0.103,4.39,4.1,"01",12,9.375,"Buena"
"518",-61471023804,5,82,0.068,4.82,4.6,"01",13,7.625,"Buena"
"519",-61471020204,5,84,0.06,4.96,4.8,"01",14,5.875,"Buena"
"520",-61471016604,5,85,0.052,5.23,5.5,"01",15,5.25,"Buena"
"523",-61471005804,4,87,0.011,5.65,5.6,"01",18,5.16666666666667,"Buena"
"524",-61471002204,2,88,0.001,5.75,5.4,"01",19,4.5,"Buena"
"525",-61470998604,3,88,0,5.8,5.1,"01",20,4,"Buena"
"526",-61470995004,7,88,0,5.93,5.7,"01",21,4.33333333333333,"Buena"
"527",-61470991404,8,89,0,6,5.9,"01",22,4.83333333333333,"Buena"
"528",-61470987804,7,89,0,6.05,7,"01",23,5.16666666666667,"Buena"
"529",-61470984204,3,89,0,5.82,7.5,"01",0,4.85714285714286,"Buena"
"530",-61470980604,4,90,0,5.54,7.9,"01",1,4.75,"Buena"
"531",-61470977004,4,90,0,5.52,5.6,"01",2,4.75,"Buena"
"532",-61470973404,3,90,0,5.62,3.3,"01",3,4.875,"Buena"
"533",-61470969804,2,90,0,5.65,2.1,"01",4,4.75,"Buena"
"534",-61470966204,3,90,0,5.77,2,"01",5,4.25,"Buena"
"535",-61470962604,9,90,0,5.76,3.8,"01",6,4.375,"Buena"
"536",-61470959004,10,91,0,5.73,3.4,"01",7,4.75,"Buena"
"537",-61470955404,6,91,0.002,5.79,3.7,"01",8,5.125,"Buena"
"538",-61470951804,7,91,0.02,5.68,4.6,"01",9,5.5,"Buena"
"539",-61470948204,8,91,0.046,5.77,5.1,"01",10,6,"Buena"
"540",-61470944604,16,91,0.068,5.76,6.1,"01",11,7.625,"Buena"
"541",-61470941004,15,91,0.082,5.9,5.9,"01",12,9.25,"Buena"
"542",-61470937404,13,91,0.093,6.24,4.4,"01",13,10.5,"Buena"
"570",-61470836604,4,77,0.077,12.88,3,"01",17,4.16666666666667,"Buena"
"571",-61470833004,3,79,0.019,12.69,3.4,"01",18,4,"Buena"
"572",-61470829404,2,79,0.002,12.68,3.9,"01",19,3.75,"Buena"
"573",-61470825804,3,79,0.001,12.64,3.6,"01",20,3.75,"Buena"
"574",-61470822204,3,81,0.001,12.39,3.4,"01",21,3.75,"Buena"
"575",-61470818604,3,79,0.001,12.4,3.2,"01",22,3.625,"Buena"
"576",-61470815004,2,78,0.001,12.59,3.3,"01",23,3.125,"Buena"
"577",-61470811404,2,79,0.001,12.48,3.9,"01",0,2.75,"Buena"
"578",-61470807804,2,80,0.001,12.17,3.7,"01",1,2.5,"Buena"
"590",-61470764604,23,44,0.703,19.93,8.1,"01",13,10.5,"Buena"
"591",-61470761004,36,33,0.707,21.1,8.6,"01",14,14.1428571428571,"Buena"
"592",-61470757404,45,31,0.621,21.74,9.6,"01",15,18,"Buena"
"593",-61470753804,46,31,0.409,21.99,11,"01",16,23.375,"Buena"
"594",-61470750204,52,34,0.089,21.69,11.4,"01",17,29.5,"Aceptable"
"595",-61470746604,58,36,0.042,20.84,9.2,"01",18,36.125,"Aceptable"
"596",-61470743004,33,40,0.004,19.14,7.4,"01",19,38.625,"Buena"
"597",-61470739404,34,40,0.001,18.12,6.8,"01",20,40.875,"Buena"
"598",-61470735804,32,43,0.001,17.35,9.4,"01",21,42,"Buena"
"599",-61470732204,32,56,0.001,15.34,9.3,"01",22,41.5,"Buena"
"600",-61470728604,31,61,0.001,14.62,8.4,"01",23,39.75,"Buena"
"601",-61470725004,34,64,0.001,13.9,10.2,"01",0,38.25,"Buena"
"602",-61470721404,33,75,0.001,12.51,8.5,"01",1,35.875,"Buena"
"603",-61470717804,30,84,0.001,11.59,8.8,"01",2,32.375,"Buena"
"604",-61470714204,27,86,0.001,11.19,9.1,"01",3,31.625,"Buena"
"605",-61470710604,22,88,0.001,10.47,9.4,"01",4,30.125,"Buena"
"606",-61470707004,24,89,0.001,10.24,8.5,"01",5,29.125,"Buena"
"607",-61470703404,23,89,0.001,10.1,9.7,"01",6,28,"Buena"
"608",-61470699804,19,89,0.001,10.12,10.1,"01",7,26.5,"Buena"
"609",-61470696204,11,89,0.003,10.1,7.4,"01",8,23.625,"Buena"
"610",-61470692604,9,89,0.022,10.21,8.7,"01",9,20.625,"Buena"
"611",-61470689004,19,88,0.04,10.35,10.3,"01",10,19.25,"Buena"
"612",-61470685404,18,86,0.078,10.61,10.3,"01",11,18.125,"Buena"
"613",-61470681804,18,84,0.085,10.96,9.6,"01",12,17.625,"Buena"
"614",-61470678204,19,79,0.169,12.06,7.9,"01",13,17,"Buena"
"615",-61470674604,23,73,0.209,13.01,8,"01",14,17,"Buena"
"616",-61470671004,23,74,0.109,12.75,9.6,"01",15,17.5,"Buena"
"617",-61470667404,20,79,0.063,12.14,10.7,"01",16,18.625,"Buena"
"618",-61470663804,21,81,0.037,11.65,12.4,"01",17,20.125,"Buena"
"619",-61470660204,13,83,0.015,11.42,10,"01",18,19.375,"Buena"
"620",-61470656604,6,84,0.002,11.4,6.1,"01",19,17.875,"Buena"
"621",-61470653004,4,82,0.001,11.76,4.8,"01",20,16.125,"Buena"
"622",-61470649404,4,82,0.001,11.88,5.8,"01",21,14.25,"Buena"
"623",-61470645804,2,82,0.001,11.92,6.2,"01",22,11.625,"Buena"
"624",-61470642204,6,83,0.001,12,5.1,"01",23,9.5,"Buena"
"625",-61470638604,9,84,0.001,11.91,5.8,"01",0,8.125,"Buena"
"626",-61470635004,5,87,0.001,11.67,4.5,"01",1,6.125,"Buena"
"627",-61470631404,22,88,0.001,11.55,5.7,"01",2,7.25,"Buena"
"628",-61470627804,26,89,0.001,11.57,4.5,"01",3,9.75,"Buena"
"629",-61470624204,27,89,0.001,11.62,5.5,"01",4,12.625,"Buena"
"630",-61470620604,7,90,0.001,11.48,4.9,"01",5,13,"Buena"
"631",-61470617004,9,90,0.001,11.33,5.2,"01",6,13.875,"Buena"
"632",-61470613404,4,90,0.001,11.4,3.9,"01",7,13.625,"Buena"
"633",-61470609804,3,90,0.003,11.4,5.9,"01",8,12.875,"Buena"
"634",-61470606204,5,91,0.023,11.44,5.1,"01",9,12.875,"Buena"
"635",-61470602604,4,91,0.041,11.67,4.5,"01",10,10.625,"Buena"
"636",-61470599004,7,91,0.108,11.92,5.1,"01",11,8.25,"Buena"
"637",-61470595404,10,90,0.122,12.33,5.9,"01",12,6.125,"Buena"
"638",-61470591804,11,89,0.096,12.59,6.3,"01",13,6.625,"Buena"
"639",-61470588204,10,88,0.144,12.87,6.4,"01",14,6.75,"Buena"
"640",-61470584604,8,85,0.115,13.19,7.8,"01",15,7.25,"Buena"
"641",-61470581004,12,83,0.086,13.15,8.5,"01",16,8.375,"Buena"
"642",-61470577404,6,84,0.034,13.08,7.3,"01",17,8.5,"Buena"
"643",-61470573804,10,84,0.021,12.96,7.8,"01",18,9.25,"Buena"
"644",-61470570204,7,85,0.002,12.76,7.2,"01",19,9.25,"Buena"
"645",-61470566604,4,86,0.001,12.65,7.5,"01",20,8.5,"Buena"
"646",-61470563004,3,86,0.001,12.69,6.5,"01",21,7.5,"Buena"
"647",-61470559404,4,87,0.001,12.46,5.2,"01",22,6.75,"Buena"
"648",-61470555804,2,88,0.001,12.41,5.7,"01",23,6,"Buena"
"649",-61470552204,2,89,0.001,12.28,5.4,"01",0,4.75,"Buena"
"650",-61470548604,5,89,0.001,12.07,5.1,"01",1,4.625,"Buena"
"651",-61470545004,3,89,0.001,12.11,4,"01",2,3.75,"Buena"
"652",-61470541404,3,89,0.001,12.16,5.5,"01",3,3.25,"Buena"
"653",-61470537804,7,90,0.001,11.81,5.6,"01",4,3.625,"Buena"
"654",-61470534204,8,90,0.001,11.93,3.6,"01",5,4.25,"Buena"
"655",-61470530604,14,90,0.001,11.73,7,"01",6,5.5,"Buena"
"656",-61470527004,15,90,0.001,11.38,7,"01",7,7.125,"Buena"
"657",-61470523404,9,90,0.001,11.03,4.8,"01",8,8,"Buena"
"658",-61470519804,11,89,0.008,10.37,8.5,"01",9,8.75,"Buena"
"659",-61470516204,9,89,0.018,9.78,6.4,"01",10,9.5,"Buena"
"660",-61470512604,13,89,0.028,9.47,8.1,"01",11,10.75,"Buena"
"661",-61470509004,20,89,0.027,8.3,9.2,"01",12,12.375,"Buena"
"662",-61470505404,16,90,0.029,7.87,7.7,"01",13,13.375,"Buena"
"663",-61470501804,16,90,0.033,7.42,7.3,"01",14,13.625,"Buena"
"664",-61470498204,13,90,0.04,7.28,3.8,"01",15,13.375,"Buena"
"665",-61470494604,7,90,0.027,7.31,4.7,"01",16,13.125,"Buena"
"666",-61470491004,6,90,0.027,7.23,6.5,"01",17,12.5,"Buena"
"667",-61470487404,6,89,0.014,7.2,5.9,"01",18,12.125,"Buena"
"668",-61470483804,3,87,0.002,7.43,5.3,"01",19,10.875,"Buena"
"669",-61470480204,3,85,0.001,7.6,4.4,"01",20,8.75,"Buena"
"670",-61470476604,3,84,0.001,7.57,2.7,"01",21,7.125,"Buena"
"679",-61470444204,6,73,0.001,7.58,4.6,"01",6,7.66666666666667,"Buena"
"680",-61470440604,4,76,0.001,7.38,4.5,"01",7,7.14285714285714,"Buena"
"681",-61470437004,3,77,0.006,7.43,4.1,"01",8,6.625,"Buena"
"682",-61470433404,5,75,0.063,7.78,3.9,"01",9,7,"Buena"
"683",-61470429804,12,70,0.191,9.47,4.5,"01",10,7.75,"Buena"
"684",-61470426204,22,61,0.464,10.91,7.3,"01",11,9.75,"Buena"
"685",-61470422604,38,35,0.499,12.03,10.9,"01",12,13,"Buena"
"686",-61470419004,42,34,0.67,12.76,9.6,"01",13,16.5,"Buena"
"687",-61470415404,45,35,0.561,13.32,6.7,"01",14,21.375,"Buena"
"688",-61470411804,44,37,0.649,13.93,8.6,"01",15,26.375,"Buena"
"689",-61470408204,44,38,0.446,14.68,7.4,"01",16,31.5,"Buena"
"690",-61470404604,43,39,0.081,14.86,7.7,"01",17,36.25,"Buena"
"691",-61470401004,40,43,0.038,14.14,9.2,"01",18,39.75,"Buena"
"692",-61470397404,36,46,0.005,12.91,8.5,"01",19,41.5,"Buena"
"693",-61470393804,28,47,0.001,12.52,5.7,"01",20,40.25,"Buena"
"694",-61470390204,26,49,0.001,11.71,6.6,"01",21,38.25,"Buena"
"695",-61470386604,32,53,0.001,11.13,8.1,"01",22,36.625,"Buena"
"696",-61470383004,21,57,0.001,10.33,4.1,"01",23,33.75,"Buena"
"697",-61470379404,5,63,0.001,9.35,2,"01",0,28.875,"Buena"
"698",-61470375804,7,66,0.001,8.74,1.8,"01",1,24.375,"Buena"
"699",-61470372204,3,67,0.001,8.59,1.9,"01",2,19.75,"Buena"
"718",-61470303804,17,52,0.001,16.74,7.2,"01",21,45.1666666666667,"Buena"
"719",-61470300204,5,59,0.001,15.59,5.6,"01",22,39.4285714285714,"Buena"
"720",-61470296604,6,62,0.001,15.09,3.9,"01",23,35.25,"Buena"
"721",-61470293004,9,69,0.001,14.3,2.9,"01",0,27.75,"Buena"
"722",-61470289404,10,77,0.001,13.84,4.8,"01",1,21.25,"Buena"
"723",-61470285804,13,82,0.001,12.98,2.4,"01",2,16.375,"Buena"
"724",-61470282204,9,84,0.001,12.39,2.4,"01",3,12.625,"Buena"
"725",-61470278604,4,84,0.001,11.76,2.2,"01",4,9.125,"Buena"
"726",-61470275004,8,85,0.001,11.64,3,"01",5,8,"Buena"
"727",-61470271404,9,86,0.001,11.28,3.9,"01",6,8.5,"Buena"
"728",-61470267804,4,85,0.001,10.67,2.9,"01",7,8.25,"Buena"
"729",-61470264204,3,84,0.01,10.82,3.1,"01",8,7.5,"Buena"
"730",-61470260604,5,81,0.065,13.15,2.9,"01",9,6.875,"Buena"
"731",-61470257004,8,74,0.292,15.18,5.2,"01",10,6.25,"Buena"
"732",-61470253404,16,60,0.492,17.42,5,"01",11,7.125,"Buena"
"733",-61470249804,29,46,0.629,20.23,4.9,"01",12,10.25,"Buena"
"734",-61470246204,35,40,0.704,21.37,6.4,"01",13,13.625,"Buena"
"735",-61470242604,49,34,0.721,23.1,7,"01",14,18.625,"Buena"
"736",-61470239004,55,27,0.658,24.94,6.8,"01",15,25,"Aceptable"
"737",-61470235404,54,22,0.462,25.39,8.9,"01",16,31.375,"Aceptable"
"738",-61470231804,55,22,0.086,25.55,7.8,"01",17,37.625,"Aceptable"
"739",-61470228204,46,23,0.037,24.92,6.4,"02",18,42.375,"Buena"
"740",-61470224604,9,32,0.005,21.38,3.2,"02",19,41.5,"Buena"
"741",-61470221004,13,42,0.001,20.43,5.5,"02",20,39.5,"Buena"
"742",-61470217404,5,49,0.001,18.73,3.1,"02",21,35.75,"Buena"
"743",-61470213804,10,51,0.001,17.9,2.9,"02",22,30.875,"Buena"
"744",-61470210204,16,57,0.001,16.93,1.8,"02",23,26,"Buena"
"746",-61470203004,3,63,0.001,15.59,1.9,"02",1,14.5714285714286,"Buena"
"747",-61470199404,6,63,0.001,15.03,3.3,"02",2,8.85714285714286,"Buena"
"748",-61470195804,3,63,0.001,14.54,3.6,"02",3,8,"Buena"
"749",-61470192204,3,67,0.001,13.37,1.8,"02",4,6.57142857142857,"Buena"
"750",-61470188604,6,66,0.001,13.23,1.9,"02",5,6.71428571428571,"Buena"
"751",-61470185004,4,65,0.001,12.66,1.8,"02",6,5.85714285714286,"Buena"
"752",-61470181404,4,63,0.001,12.39,1.9,"02",7,4.14285714285714,"Buena"
"753",-61470177804,4,58,0.009,12.36,2.7,"02",8,4.125,"Buena"
"754",-61470174204,6,45,0.059,15.68,3.5,"02",9,4.5,"Buena"
"755",-61470170604,13,42,0.317,18.68,2.3,"02",10,5.375,"Buena"
"756",-61470167004,16,41,0.515,20.26,2.3,"02",11,7,"Buena"
"757",-61470163404,25,37,0.645,21.29,3.4,"02",12,9.75,"Buena"
"758",-61470159804,46,39,0.728,21.94,5,"02",13,14.75,"Buena"
"759",-61470156204,57,43,0.729,22.69,7,"02",14,21.375,"Aceptable"
"760",-61470152604,60,38,0.661,23.66,8.1,"02",15,28.375,"Aceptable"
"761",-61470149004,54,36,0.459,24.43,10.9,"02",16,34.625,"Aceptable"
"762",-61470145404,50,34,0.086,24.94,10.4,"02",17,40.125,"Buena"
"763",-61470141804,51,31,0.037,24.47,10,"02",18,44.875,"Buena"
"764",-61470138204,34,34,0.005,22.67,6.3,"02",19,47.125,"Buena"
"765",-61470134604,24,36,0.001,21.67,5.5,"02",20,47,"Buena"
"766",-61470131004,21,39,0.001,20.47,3.4,"02",21,43.875,"Buena"
"767",-61470127404,25,44,0.001,19.62,4.6,"02",22,39.875,"Buena"
"768",-61470123804,36,52,0.001,19.63,7.3,"02",23,36.875,"Buena"
"769",-61470120204,36,56,0.001,19.07,5.5,"02",0,34.625,"Buena"
"770",-61470116604,11,66,0.001,17.25,3.4,"02",1,29.75,"Buena"
"771",-61470113004,13,76,0.001,16.22,5.3,"02",2,25,"Buena"
"772",-61470109404,13,82,0.001,15.5,3,"02",3,22.375,"Buena"
"773",-61470105804,8,84,0.001,15.04,2.8,"02",4,20.375,"Buena"
"774",-61470102204,7,85,0.001,14.71,2.4,"02",5,18.625,"Buena"
"775",-61470098604,6,81,0.001,14.51,4,"02",6,16.25,"Buena"
"776",-61470095004,7,82,0.001,14.29,4.2,"02",7,12.625,"Buena"
"777",-61470091404,2,81,0.007,13.93,4.5,"02",8,8.375,"Buena"
"778",-61470087804,5,78,0.077,14.62,3.9,"02",9,7.625,"Buena"
"779",-61470084204,14,71,0.295,17.28,2.8,"02",10,7.75,"Buena"
"780",-61470080604,25,61,0.498,18.91,5.2,"02",11,9.25,"Buena"
"781",-61470077004,34,53,0.633,20.56,5.7,"02",12,12.5,"Buena"
"782",-61470073404,43,44,0.702,22.34,6.1,"02",13,17,"Buena"
"783",-61470069804,39,44,0.693,23.31,7.8,"02",14,21.125,"Buena"
"784",-61470066204,63,42,0.621,23.84,9.8,"02",15,28.125,"Aceptable"
"785",-61470062604,67,40,0.436,24.61,11.6,"02",16,36.25,"Aceptable"
"786",-61470059004,49,39,0.108,24.97,12.3,"02",17,41.75,"Buena"
"787",-61470055404,34,41,0.045,24.22,11.6,"02",18,44.25,"Buena"
"788",-61470051804,22,50,0.004,22.49,8.5,"02",19,43.875,"Buena"
"789",-61470048204,18,53,0,21.35,6.9,"02",20,41.875,"Buena"
"790",-61470044604,15,56,0.001,20.52,3.8,"02",21,38.375,"Buena"
"791",-61470041004,5,59,0.001,19.9,3,"02",22,34.125,"Buena"
"792",-61470037404,9,63,0.001,19.07,2.9,"02",23,27.375,"Buena"
"793",-61470033804,11,66,0.001,18.63,4.1,"02",0,20.375,"Buena"
"794",-61470030204,17,71,0.001,16.9,10.1,"02",1,16.375,"Buena"
"795",-61470026604,13,74,0.001,15.41,11.8,"02",2,13.75,"Buena"
"796",-61470023004,12,72,0.001,14.5,10.6,"02",3,12.5,"Buena"
"797",-61470019404,11,72,0.001,12.83,12.5,"02",4,11.625,"Buena"
"798",-61470015804,10,71,0.001,11.96,10.5,"02",5,11,"Buena"
"799",-61470012204,12,72,0.001,10.94,9.7,"02",6,11.875,"Buena"
